## Columns = 00000 count, 00001 count, 00010 count, 00011 count, 00100 count, 00101 count, 00110 count, 00111 count, 01000 count, 01001 count, 01010 count, 01011 count, 01100 count, 01101 count, 01110 count, 01111 count, 10000 count, 10001 count, 10010 count, 10011 count, 10100 count, 10101 count, 10110 count, 10111 count, 11000 count, 11001 count, 11010 count, 11011 count, 11100 count, 11101 count, 11110 count, 11111 count
[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]([])^8[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3][Gx:2Gx:3][Gx:2Gx:3]([])[Gx:2Gx:3][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3][Gx:2Gx:3][Gx:2Gx:3]([])^2[Gx:2Gx:3][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3][Gx:2Gx:3][Gx:2Gx:3]([])^4[Gx:2Gx:3][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3][Gx:2Gx:3][Gx:2Gx:3]([])^8[Gx:2Gx:3][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4Gx:4Gx:4([])Gx:4Gx:4Gx:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4Gx:4Gx:4([])^2Gx:4Gx:4Gx:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4Gx:4Gx:4([])^4Gx:4Gx:4Gx:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4Gx:4Gx:4([])^8Gx:4Gx:4Gx:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^2[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^4[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^8[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^2[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^4[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^8[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:1Gx:3][Gx:1Gx:3]([])[Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:1Gx:3][Gx:1Gx:3]([])^2[Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:1Gx:3][Gx:1Gx:3]([])^4[Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:1Gx:3][Gx:1Gx:3]([])^8[Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3][Gx:2Gx:3]([])[Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3][Gx:2Gx:3]([])^2[Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3][Gx:2Gx:3]([])^4[Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3][Gx:2Gx:3]([])^8[Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4Gx:4([])Gx:4Gx:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4Gx:4([])^2Gx:4Gx:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4Gx:4([])^4Gx:4Gx:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4Gx:4([])^8Gx:4Gx:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^2[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^4[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^8[Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^2[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^4[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^8[Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gy:1Gx:2Gy:3Gx:4]([])[Gy:0Gy:2Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gy:1Gx:2Gy:3Gx:4]([])^2[Gy:0Gy:2Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gy:1Gx:2Gy:3Gx:4]([])^4[Gy:0Gy:2Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gy:1Gx:2Gy:3Gx:4]([])^8[Gy:0Gy:2Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gy:2Gy:3Gx:4]([])[Gy:0Gy:1Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gy:2Gy:3Gx:4]([])^2[Gy:0Gy:1Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gy:2Gy:3Gx:4]([])^4[Gy:0Gy:1Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gy:2Gy:3Gx:4]([])^8[Gy:0Gy:1Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gy:4]([])[Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gy:4]([])^2[Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gy:4]([])^4[Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gy:4]([])^8[Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gx:1Gy:2Gx:3Gy:4]([])[Gy:1Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gx:1Gy:2Gx:3Gy:4]([])^2[Gy:1Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gx:1Gy:2Gx:3Gy:4]([])^4[Gy:1Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gx:1Gy:2Gx:3Gy:4]([])^8[Gy:1Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gx:2Gx:3Gy:4]([])[Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gx:2Gx:3Gy:4]([])^2[Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gx:2Gx:3Gy:4]([])^4[Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gx:2Gx:3Gy:4]([])^8[Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gy:2Gy:3Gx:4]([])Gy:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gy:2Gy:3Gx:4]([])^2Gy:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gy:2Gy:3Gx:4]([])^4Gy:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gy:2Gy:3Gx:4]([])^8Gy:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4]([])[Gy:0Gx:1Gy:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4]([])^2[Gy:0Gx:1Gy:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4]([])^4[Gy:0Gx:1Gy:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:2Gx:4]([])^8[Gy:0Gx:1Gy:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4]([])[Gy:0Gy:1Gx:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4]([])^2[Gy:0Gy:1Gx:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4]([])^4[Gy:0Gy:1Gx:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:4]([])^8[Gy:0Gy:1Gx:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3]([])[Gy:0Gy:1Gy:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3]([])^2[Gy:0Gy:1Gy:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3]([])^4[Gy:0Gy:1Gy:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:0Gx:1Gx:2Gx:3]([])^8[Gy:0Gy:1Gy:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:1Gx:3]([])[Gx:0Gy:1Gx:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:1Gx:3]([])^2[Gx:0Gy:1Gx:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:1Gx:3]([])^4[Gx:0Gy:1Gx:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:1Gx:3]([])^8[Gx:0Gy:1Gx:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3]([])[Gx:0Gx:1Gy:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3]([])^2[Gx:0Gx:1Gy:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3]([])^4[Gx:0Gx:1Gy:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:2Gx:3]([])^8[Gx:0Gx:1Gy:2Gy:3Gx:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4([])[Gx:0Gx:1Gx:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4([])^2[Gx:0Gx:1Gx:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4([])^4[Gx:0Gx:1Gx:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
Gx:4([])^8[Gx:0Gx:1Gx:2Gx:3Gy:4]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:2Gy:4]([])[Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:2Gy:4]([])^2[Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:2Gy:4]([])^4[Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:2Gy:4]([])^8[Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gy:4]([])[Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gy:4]([])^2[Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gy:4]([])^4[Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gy:4]([])^8[Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gy:2Gy:3]([])Gx:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gy:0Gy:1Gy:2Gy:3]([])^2Gx:4@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
